,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,102.3997116,,,,,0.009765653
